league,matchId,playerId,teamId,eventSec,matchPeriod,eventName,subEventName,x,y,is_goal,is_penalty,is_direct_free_kick,match_datetime_utc,match_date,match_date_local_raw,gameweek,roundId,seasonId,competitionId,match_label,match_status,match_duration,winner,period_sort_key,seconds_from_match_start,shot_sequence_in_match,shot_sequence_team_in_match,is_left_foot,is_right_foot,is_header,shot_body_part,distance_to_goal,shot_angle_rad,shot_angle_deg,xg_pred,career_shots_before_shot,career_goals_before_shot,career_non_goal_shots_before_shot,career_conversion_rate_before_shot,has_prior_shot_history,goals_last_5_matches,shots_last_5_matches,conversion_rate_last_5_matches,matches_in_form_window,xg_sum_last_5_matches,goals_minus_xg_last_5_matches,shots_per_match_last_5_matches,xg_per_shot_last_5_matches
France,2500688,5167,3766,1360.538512,1H,Shot,Shot,80,36,1,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,1,1360.538512,5,5,0,1,0,right_foot,23.057111701165002,0.2883551166089207,16.521531182693863,0.044018096906629375,2,0,2,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,118,3766,2298.454135,1H,Free Kick,Free kick shot,81,30,0,0,1,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,1,2298.454135,6,6,0,1,0,right_foot,24.144616377155387,0.2509881978375148,14.380564443684134,0.08701585916805672,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,5167,3766,2347.96293,1H,Shot,Shot,93,49,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,1,2347.96293,7,7,0,1,0,right_foot,7.38138875822158,0.9185763543613753,52.63054826542034,0.40427784870950967,3,1,2,0.33333334,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,118,3766,2710.570528,1H,Free Kick,Free kick shot,87,16,0,0,1,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,1,2710.570528,8,8,0,1,0,right_foot,26.848778370719216,0.1403065836488266,8.038975080977009,0.05635477718854047,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,28990,3779,2741.688664,1H,Shot,Shot,97,35,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,1,2741.688664,9,1,0,0,1,head,10.675322009194852,0.22538465488135154,12.91358949171407,0.05139296699536529,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,5167,3766,546.2623509999999,2H,Shot,Shot,93,51,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,3246.262351,10,9,0,0,1,head,7.38138875822158,0.918576354361375,52.630548265420316,0.1980016404846629,4,1,3,0.25,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,3803,3766,593.8445449999999,2H,Shot,Shot,77,30,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,3293.844545,11,10,0,1,0,right_foot,27.716105426267962,0.23006236966693083,13.181602806693707,0.025113807372040914,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,28115,3766,808.741059,2H,Free Kick,Penalty,90,50,1,1,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,3508.741059,12,11,1,0,0,left_foot,10.5,0.6708031670148005,38.43419035395735,0.7606993970765649,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,5167,3766,921.203818,2H,Shot,Shot,85,50,1,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,3621.203818,13,12,0,1,0,right_foot,15.75,0.45665707350178963,26.164522996447968,0.11538731730637762,5,1,4,0.2,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,412701,3779,2354.1889600000004,2H,Shot,Shot,73,71,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,5054.18896,14,2,0,1,0,right_foot,31.743359935583374,0.20576895093250544,11.789692443267088,0.016037639805074,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,412701,3779,2481.178624,2H,Shot,Shot,87,48,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,5181.178624,15,3,0,1,0,right_foot,13.717583606451981,0.5193432669279405,29.756177313507138,0.15183245407530988,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,25673,3779,2493.059859,2H,Shot,Shot,94,68,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,5193.059859,16,4,0,1,0,right_foot,13.766175939599204,0.2561058358916813,14.673783505263415,0.10230247125679237,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,25641,3779,2542.117948,2H,Shot,Shot,83,50,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,5242.117948,17,5,0,1,0,right_foot,17.849999999999994,0.40447783762626227,23.174873002562634,0.08765770303111667,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,28115,3766,2702.5968489999996,2H,Shot,Shot,86,57,1,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,5402.596849,18,13,1,0,0,left_foot,15.45145947799107,0.44548042533515736,25.52414822739731,0.11976359151239685,1,1,0,1.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500688,29616,3779,2781.0077410000004,2H,Shot,Shot,72,28,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Olympique Lyonnais - Strasbourg, 4 - 0",Played,Regular,3766,2,5481.007741,19,6,1,0,0,left_foot,32.98729452380113,0.19762350605062978,11.322992829279174,0.014359806942730067,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,25474,3785,153.24607600000002,1H,Shot,Shot,87,42,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,1,153.24607600000002,1,1,1,0,0,left_foot,14.694083843506547,0.45833138588176386,26.260454029406993,0.1307282236507967,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,25716,3777,822.5978540000001,1H,Shot,Shot,97,45,1,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,1,822.5978540000001,2,1,0,0,1,head,4.634921790062916,1.2334802940420777,70.67321496116683,0.35880728288907043,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,25411,3785,1056.193614,1H,Shot,Shot,87,41,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,1,1056.193614,3,2,0,0,1,head,14.959174442461729,0.44339746231007887,25.40480323717851,0.04793829465213578,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,26508,3777,1235.504679,1H,Shot,Shot,79,64,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,1,1235.504679,4,2,0,1,0,right_foot,24.01734581505625,0.2789951096201307,15.98524228602324,0.03941739602699254,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,14990,3777,1267.893487,1H,Shot,Shot,69,49,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,1,1267.893487,5,3,0,1,0,right_foot,32.55710214377194,0.2238484855830211,12.825573474302164,0.015214991434217536,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,26604,3785,1697.692417,1H,Free Kick,Free kick shot,67,57,0,0,1,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,1,1697.692417,6,3,1,0,0,left_foot,34.97542136987059,0.2066456435257365,11.839923228789607,0.028865974451475804,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,26604,3785,1927.0745729999999,1H,Shot,Shot,86,66,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,1,1927.0745729999999,7,4,1,0,0,left_foot,18.288367887813283,0.3233784788733682,18.528222024804453,0.07619325952142139,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,26508,3777,2066.779445,1H,Shot,Shot,89,44,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,1,2066.779445,8,4,0,0,1,head,12.24944488538154,0.5540487541382464,31.744655256602922,0.07441725826456781,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,25411,3785,2315.627895,1H,Free Kick,Penalty,89,50,1,1,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,1,2315.627895,9,5,0,1,0,right_foot,11.549999999999997,0.613746060782712,35.16505897562909,0.7152161914684483,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,25716,3777,148.9542510000001,2H,Shot,Shot,69,25,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,2,2848.954251,10,5,0,1,0,right_foot,36.72196209354832,0.17660291772437806,10.118601835302984,0.009184070808901126,1,1,0,1.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,14990,3777,200.18567399999984,2H,Shot,Shot,86,65,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,2,2900.185674,11,6,0,1,0,right_foot,17.89217706149814,0.3373919011794508,19.331131979477473,0.07865618701982831,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,135901,3785,1185.9343799999997,2H,Shot,Shot,84,28,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,2,3885.9343799999997,12,6,0,1,0,right_foot,22.49536841218654,0.24462424291969,14.015936685881249,0.04334606896833344,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,340920,3785,1498.9308659999997,2H,Shot,Shot,92,64,1,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,2,4198.930866,13,7,1,0,0,left_foot,12.696078134605196,0.39425387225777275,22.589082937060272,0.14226672245625827,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,25939,3785,1735.8417339999996,2H,Shot,Shot,77,76,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,2,4435.841734,14,8,0,1,0,right_foot,29.930000000000007,0.1977182350684717,11.328420402198935,0.019025735581015463,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,26604,3785,2123.430045,2H,Shot,Shot,88,53,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,2,4823.430045,15,9,1,0,0,left_foot,12.764074584551746,0.5527020814793425,31.66749659686207,0.17728947231162792,2,0,2,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500690,25939,3785,2326.607984,2H,Shot,Shot,90,56,1,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Metz - Guingamp, 1 - 3",Played,Regular,3785,2,5026.607984,16,10,0,1,0,right_foot,11.264830225085507,0.5952429420474448,34.10490836426884,0.20786309261356944,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,26069,3783,297.470835,1H,Shot,Shot,85,27,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,297.470835,1,1,1,0,0,left_foot,22.19621814634196,0.23606503596190817,13.52553025122134,0.04532390315761505,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,246946,3787,441.95188599999994,1H,Shot,Shot,73,40,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,441.95188599999994,2,1,0,1,0,right_foot,29.154116347438823,0.24315556903539484,13.93178787083005,0.022195454827809005,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,26069,3783,465.523461,1H,Shot,Shot,89,24,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,465.523461,3,2,1,0,0,left_foot,21.118354576055395,0.19300878803348462,11.058588963253776,0.04701649805736483,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,26665,3787,543.244536,1H,Shot,Shot,88,47,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,543.244536,4,2,0,0,1,head,12.764074584551746,0.5527020814793425,31.66749659686207,0.0706828128955768,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,15004,3783,659.838337,1H,Shot,Shot,93,42,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,659.838337,5,3,0,0,1,head,9.144183943906636,0.6537802478838335,37.45884893276043,0.11605076652181481,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,26069,3783,788.364935,1H,Shot,Shot,76,57,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,788.364935,6,4,1,0,0,left_foot,25.645615609690484,0.2788415686138379,15.976445034380474,0.03449839155003199,2,0,2,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,341973,3787,1812.564765,1H,Shot,Shot,73,72,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,1812.564765,7,3,0,1,0,right_foot,32.055016768050514,0.2018443308360699,11.564828275549104,0.01543531690513734,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,25715,3783,1896.5242309999999,1H,Shot,Shot,76,38,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,1896.5242309999999,8,5,0,1,0,right_foot,26.488216247984692,0.2618716806052826,15.004142072680589,0.029946443464364023,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,26665,3787,1973.473105,1H,Shot,Shot,83,70,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,1973.473105,9,4,0,1,0,right_foot,22.44064393015494,0.2604985754776251,14.925468944038043,0.0447177910614192,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,26665,3787,2041.293987,1H,Shot,Shot,97,44,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,2041.293987,10,5,0,0,1,head,5.154502885827111,1.0517384893843038,60.26017659318534,0.28037490810223337,2,0,2,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,25829,3787,2288.193885,1H,Shot,Shot,72,38,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,1,2288.193885,11,6,0,1,0,right_foot,30.511401147767703,0.23038200512220236,13.19991656926351,0.01893783149102412,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,25829,3787,276.3754399999998,2H,Shot,Shot,72,44,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,2,2976.37544,12,7,1,0,0,left_foot,29.681751969855153,0.2431394244175075,13.930862852363253,0.02167347228564687,1,0,1,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,407699,3783,566.5316720000001,2H,Shot,Shot,76,54,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,2,3266.531672,13,6,1,0,0,left_foot,25.346368576188585,0.2852485870530319,16.343540150208785,0.035918786317194265,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,26008,3787,787.6648220000002,2H,Shot,Shot,94,58,1,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,2,3487.664822,14,8,0,0,1,head,8.323677072063761,0.6898894695085042,39.52775493335658,0.1319014721361941,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,25647,3783,927.2406190000002,2H,Shot,Shot,83,44,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,2,3627.240619,15,7,0,1,0,right_foot,18.31034953243656,0.3856185625265143,22.094316134670912,0.08149668600961278,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,26665,3787,1237.1890430000003,2H,Shot,Shot,90,58,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,2,3937.1890430000003,16,9,0,1,0,right_foot,11.825548613066541,0.5461633929673171,31.292857341572336,0.18556179238550688,3,0,3,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500692,26069,3783,1466.2734449999998,2H,Shot,Shot,89,29,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Montpellier - Caen, 1 - 0",Played,Regular,3787,2,4166.273445,17,8,1,0,0,left_foot,18.36629793943243,0.25530883644845676,14.628118800892373,0.0679402789281271,3,0,3,0.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500694,276944,3782,184.41465699999998,1H,Shot,Shot,95,46,1,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Saint-\u00c9tienne - Nice, 1 - 0",Played,Regular,3782,1,184.41465699999998,1,1,0,1,0,right_foot,5.9127743065332705,1.0594269315791986,60.70069188198312,0.500793191782745,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500694,1751,3782,388.77723100000003,1H,Shot,Shot,91,71,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Saint-\u00c9tienne - Nice, 1 - 0",Played,Regular,3782,1,388.77723100000003,2,2,1,0,0,left_foot,17.1236941107928,0.24234563151767713,13.885381869395523,0.07500464600060354,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500694,149076,3775,784.9065350000001,1H,Shot,Shot,86,30,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Saint-\u00c9tienne - Nice, 1 - 0",Played,Regular,3782,1,784.9065350000001,3,1,0,1,0,right_foot,20.02623279601034,0.2707605760718323,15.513438267446856,0.057621726256564754,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500694,396616,3782,934.523672,1H,Shot,Shot,76,22,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Saint-\u00c9tienne - Nice, 1 - 0",Played,Regular,3782,1,934.523672,4,3,0,1,0,right_foot,31.58419858093601,0.18528206061926827,10.615880092971148,0.01575150255281987,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500694,26135,3775,1548.865841,1H,Shot,Shot,91,51,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Saint-\u00c9tienne - Nice, 1 - 0",Played,Regular,3782,1,1548.865841,5,2,0,0,1,head,9.474434020035185,0.7360008593250125,42.169742957325035,0.12730005528439464,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
France,2500694,26000,3782,1642.802592,1H,Shot,Shot,72,43,0,0,0,2017-08-05 18:00:00+00:00,2017-08-05,"August 5, 2017 at 8:00:00 PM GMT+2",1,4405655,181189,412,"Saint-\u00c9tienne - Nice, 1 - 0",Played,Regular,3782,1,1642.802592,6,4,0,1,0,right_foot,29.78284069728743,0.2415309549256985,13.838704339007046,0.02077102628084063,0,0,0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
